IsCanceled,LeadTime,arrival_date,StaysInWeekendNights,StaysInWeekNights,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests
0,111,2017-05-06,2,2,0,0,A,A,0,No Deposit,Transient,92.17,1
0,16,2017-05-07,2,1,0,0,A,A,0,No Deposit,Transient,150,2
0,6,2017-05-07,2,1,0,0,D,D,0,No Deposit,Transient,180,2
0,1,2017-05-09,0,1,0,0,A,A,1,No Deposit,Transient,95,0
0,153,2017-05-08,1,1,0,0,D,D,0,No Deposit,Transient,98.1,1
0,5,2017-05-10,0,0,0,0,G,K,0,No Deposit,Transient,0,0
0,174,2017-05-09,0,2,0,0,A,A,0,No Deposit,Transient,117,2
0,0,2017-05-10,0,1,0,0,E,E,0,No Deposit,Transient,210,1
0,44,2017-05-07,2,2,0,0,D,D,0,No Deposit,Transient,179,1
0,108,2017-05-07,2,2,0,0,A,A,0,No Deposit,Transient,108,1
0,0,2017-05-10,0,1,0,0,F,F,0,No Deposit,Transient,260,0
0,29,2017-05-09,0,2,0,0,A,A,3,No Deposit,Transient-Party,130,0
0,96,2017-05-09,0,2,0,0,A,A,0,No Deposit,Transient,108,0
0,18,2017-05-09,0,2,0,0,A,A,0,No Deposit,Transient,135,0
0,0,2017-05-10,0,1,0,0,A,G,2,No Deposit,Transient,285,0
0,141,2017-05-08,1,2,0,0,D,D,0,No Deposit,Transient,126.88,1
0,35,2017-05-10,0,1,0,0,A,A,1,No Deposit,Transient-Party,130,0
0,31,2017-05-08,1,2,0,0,A,A,2,No Deposit,Transient-Party,130,0
0,30,2017-05-10,0,1,0,0,A,A,2,No Deposit,Transient-Party,130,1
0,29,2017-05-09,0,2,0,0,A,A,4,No Deposit,Transient-Party,130,0
0,34,2017-05-09,0,2,0,0,A,A,1,No Deposit,Transient-Party,140,0
0,34,2017-05-09,0,2,0,0,A,A,1,No Deposit,Transient-Party,130,0
0,6,2017-05-09,0,2,0,0,D,D,1,No Deposit,Transient,157,0
0,0,2017-05-10,0,1,0,0,A,G,1,No Deposit,Transient,110.71,0
0,98,2017-05-07,2,2,0,0,A,A,0,No Deposit,Transient,108,1
0,35,2017-05-09,0,2,0,0,A,F,0,No Deposit,Transient,89,0
0,10,2017-05-08,1,2,0,0,A,A,0,No Deposit,Transient,95,0
0,34,2017-05-09,0,2,0,0,A,A,2,No Deposit,Transient-Party,130,0
0,29,2017-05-10,0,2,0,0,A,A,4,No Deposit,Transient-Party,130,0
0,307,2017-05-11,0,1,0,0,D,G,1,No Deposit,Transient-Party,124.1,0
0,133,2017-05-08,1,3,0,0,A,A,0,No Deposit,Transient,108,0
0,307,2017-05-11,0,1,0,0,A,D,2,No Deposit,Transient-Party,89.1,0
0,116,2017-05-09,0,3,0,0,A,A,1,No Deposit,Transient,117,1
0,56,2017-05-11,0,1,0,0,A,A,0,No Deposit,Transient,89.1,0
0,115,2017-05-06,2,4,0,0,A,A,0,No Deposit,Transient,89.1,0
0,132,2017-05-09,0,3,0,0,A,A,0,No Deposit,Transient,135,3
0,66,2017-05-10,0,2,0,0,D,D,0,No Deposit,Transient,129.6,1
0,185,2017-05-11,0,1,0,0,D,D,0,No Deposit,Transient,156.6,2
0,86,2017-05-09,0,3,0,0,A,A,0,No Deposit,Transient,160.2,1
0,4,2017-05-11,0,1,0,0,A,A,0,No Deposit,Transient,150,0
0,79,2017-05-05,2,5,0,0,E,E,0,No Deposit,Transient,162,1
0,90,2017-05-10,0,2,0,0,E,E,0,No Deposit,Transient,129.6,0
0,123,2017-05-08,1,4,0,0,A,A,0,No Deposit,Transient,129.6,1
0,193,2017-05-06,2,5,0,0,A,A,0,No Deposit,Transient,124.46,2
0,153,2017-05-11,0,2,0,0,A,A,0,No Deposit,Transient,135,2
0,155,2017-05-12,0,1,0,0,A,A,0,No Deposit,Transient,144,1
0,32,2017-05-07,2,4,0,0,A,A,0,No Deposit,Transient,159.33,0
0,161,2017-05-07,2,4,0,0,A,A,2,No Deposit,Transient,136.17,3
0,108,2017-05-08,1,4,0,0,A,A,0,No Deposit,Transient,94.8,1
0,57,2017-05-09,0,4,0,0,A,A,0,No Deposit,Transient,135,0
0,128,2017-05-11,0,2,0,0,A,A,0,No Deposit,Transient,135,1
0,122,2017-05-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,117,0
0,87,2017-05-10,0,3,0,0,D,D,0,No Deposit,Transient,141,3
0,122,2017-05-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,117,0
0,122,2017-05-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,117,0
0,82,2017-05-11,0,2,0,0,F,F,1,No Deposit,Transient,240,3
0,122,2017-05-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,117,0
0,0,2017-05-12,0,1,0,0,A,A,0,No Deposit,Transient,79.7,0
0,9,2017-05-09,0,4,0,0,D,D,0,No Deposit,Transient,159,0
0,58,2017-05-12,0,1,0,0,A,A,0,No Deposit,Transient,223.2,3
0,22,2017-05-12,0,1,0,0,D,D,1,No Deposit,Transient,245,1
0,93,2017-05-13,0,1,0,0,D,D,0,No Deposit,Transient,148.5,1
0,119,2017-05-11,0,3,0,0,A,A,1,No Deposit,Transient-Party,120,0
0,120,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,89.1,0
0,99,2017-05-13,0,1,0,0,A,A,0,No Deposit,Transient,126,0
0,120,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,89.1,0
0,120,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,89.1,0
0,120,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,89.1,0
0,120,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,89.1,0
0,128,2017-05-11,0,3,0,0,D,D,0,No Deposit,Transient,151.5,1
0,3,2017-05-11,0,3,0,0,D,D,0,No Deposit,Transient-Party,141,0
0,88,2017-05-11,0,3,0,0,D,D,0,No Deposit,Transient,147,0
0,336,2017-05-13,0,1,0,0,A,A,0,No Deposit,Transient,108,1
0,14,2017-05-10,0,4,0,0,A,A,0,No Deposit,Transient,148,1
0,106,2017-05-11,0,3,0,0,D,D,0,No Deposit,Transient,147,1
0,116,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,120,1
0,121,2017-05-08,1,5,0,0,D,D,0,No Deposit,Transient,171.42,1
0,84,2017-05-11,0,3,0,0,D,D,0,No Deposit,Transient,183,0
0,205,2017-05-10,0,4,0,0,D,D,0,No Deposit,Transient,48.75,0
0,330,2017-05-11,0,3,0,0,A,A,18,No Deposit,Transient,109.8,3
0,119,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient-Party,120,0
0,119,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient-Party,120,0
0,128,2017-05-13,0,1,0,0,A,A,0,No Deposit,Transient,144,1
0,104,2017-05-11,0,3,0,0,D,D,0,No Deposit,Transient,147,1
0,115,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,120,0
0,1,2017-05-13,0,1,0,0,A,A,0,No Deposit,Transient,200,2
0,12,2017-05-13,0,1,0,0,A,A,4,No Deposit,Transient,180,3
0,13,2017-05-14,2,0,0,0,A,A,2,No Deposit,Group,120,3
0,36,2017-05-12,0,2,0,0,A,A,0,No Deposit,Transient,180,2
0,36,2017-05-12,0,2,0,0,A,A,0,No Deposit,Transient,180,2
0,116,2017-05-11,0,3,0,0,A,A,0,No Deposit,Transient,138,0
0,31,2017-05-14,0,0,0,0,A,D,2,No Deposit,Transient-Party,0,0
0,114,2017-05-10,0,4,0,0,A,A,0,No Deposit,Transient,135,1
0,318,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient,99,1
0,139,2017-05-13,1,1,0,0,A,A,0,No Deposit,Transient-Party,135,0
0,80,2017-05-11,1,3,0,0,A,A,1,No Deposit,Transient-Party,210.75,1
0,80,2017-05-11,1,3,0,0,A,A,1,No Deposit,Transient-Party,210.75,1
0,85,2017-05-10,1,4,0,0,D,D,0,No Deposit,Transient,151.2,0
0,97,2017-05-12,1,2,0,0,E,E,0,No Deposit,Transient,208.2,2
0,79,2017-05-11,1,3,0,0,A,A,0,No Deposit,Transient,111.6,1
0,110,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient,120,1
0,168,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient-Party,120,0
0,168,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient-Party,120,0
0,151,2017-05-11,1,3,0,0,A,A,0,No Deposit,Transient,135,1
0,277,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient,89.1,1
0,26,2017-05-11,1,3,0,0,A,A,1,No Deposit,Transient,185,2
0,33,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient-Party,213.33,3
0,95,2017-05-12,1,2,0,0,D,D,0,No Deposit,Transient,147,1
0,10,2017-05-13,1,1,0,0,A,A,0,No Deposit,Transient,160,2
0,168,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient-Party,120,0
0,168,2017-05-12,1,2,0,0,A,A,0,No Deposit,Transient-Party,120,0
0,224,2017-05-14,1,0,0,0,G,G,1,No Deposit,Transient,232.2,4
0,174,2017-05-13,1,1,0,0,D,D,0,No Deposit,Transient,118.8,0
0,76,2017-05-08,2,5,0,0,A,A,0,No Deposit,Transient,133.48,0
0,91,2017-05-14,1,0,0,0,A,D,0,No Deposit,Transient,108,4
0,174,2017-05-13,1,1,0,0,D,D,0,No Deposit,Transient,118.8,0
0,85,2017-05-13,2,1,0,0,D,D,0,No Deposit,Transient,147,0
0,94,2017-05-13,2,1,0,0,D,D,0,No Deposit,Transient,147,2
0,90,2017-05-14,2,0,0,0,A,F,0,No Deposit,Transient,117,0
0,94,2017-05-14,2,0,0,0,A,E,0,No Deposit,Transient,117,0
0,137,2017-05-09,2,5,0,0,A,A,0,No Deposit,Transient,123.43,0
0,19,2017-05-14,2,0,0,0,D,D,0,No Deposit,Transient,148.5,0
0,0,2017-05-12,2,2,0,0,A,A,0,No Deposit,Transient,150,1
0,14,2017-05-12,2,2,0,0,A,A,0,No Deposit,Transient,160,1
0,13,2017-05-15,1,0,0,0,A,A,0,No Deposit,Transient,120,0
0,102,2017-05-16,0,4,0,0,A,A,1,No Deposit,Transient,12,1
0,0,2017-05-15,1,0,0,0,A,A,1,No Deposit,Transient,88.56,0
0,8,2017-05-16,0,1,0,0,A,F,0,No Deposit,Transient,150,0
0,67,2017-05-13,2,2,0,0,A,A,1,No Deposit,Transient-Party,120,0
0,67,2017-05-13,2,2,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,6,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,68,2017-05-14,2,1,0,0,A,A,1,No Deposit,Transient-Party,110,0
0,6,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,6,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,68,2017-05-14,2,1,0,0,A,A,1,No Deposit,Transient-Party,110,0
0,11,2017-05-14,2,1,0,0,D,D,0,No Deposit,Transient,114,1
0,8,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient,121.6,1
0,168,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient,108,0
0,96,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient,138,0
0,23,2017-05-15,1,1,0,0,A,A,0,No Deposit,Transient,96,1
0,221,2017-05-15,1,1,0,0,A,A,0,No Deposit,Transient,99,0
0,18,2017-05-13,2,2,0,0,D,D,0,No Deposit,Transient,133,0
0,26,2017-05-13,2,2,0,0,A,A,0,No Deposit,Transient,145,1
0,69,2017-05-14,2,1,0,0,A,A,0,No Deposit,Transient,144,2
0,109,2017-05-13,2,2,0,0,D,D,0,No Deposit,Transient,148.5,0
0,5,2017-05-13,2,2,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,6,2017-05-14,2,1,0,0,A,A,2,No Deposit,Transient-Party,110,0
0,11,2017-05-16,0,1,0,0,A,E,0,No Deposit,Transient,150,2
0,21,2017-05-15,1,2,0,0,D,D,0,No Deposit,Transient,163.33,2
0,201,2017-05-14,2,2,0,0,A,A,0,No Deposit,Transient,125.1,5
0,28,2017-05-15,1,2,0,0,A,A,0,No Deposit,Transient,153.33,3
0,179,2017-05-14,2,2,0,0,A,A,0,No Deposit,Transient,116.33,1
0,1,2017-05-17,0,1,0,0,A,C,0,No Deposit,Transient,160,0
0,26,2017-05-17,0,1,0,0,A,A,1,No Deposit,Transient-Party,130,0
0,2,2017-05-17,0,1,0,0,A,A,0,No Deposit,Transient,65,0
0,176,2017-05-15,1,2,0,0,A,A,0,No Deposit,Transient,107.1,0
0,100,2017-05-14,2,2,0,0,A,D,0,No Deposit,Transient,139.5,2
0,9,2017-05-15,1,2,0,0,D,D,1,No Deposit,Transient,187.5,1
0,0,2017-05-17,0,1,0,0,A,A,0,No Deposit,Transient,159,0
0,67,2017-05-14,2,2,0,0,A,A,0,No Deposit,Transient,144,1
0,10,2017-05-15,1,2,0,0,D,D,0,No Deposit,Transient,170,2
0,309,2017-05-13,2,3,0,0,D,D,4,No Deposit,Transient-Party,124.1,0
0,0,2017-05-17,0,1,0,0,A,K,4,No Deposit,Transient,0,0
0,31,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient-Party,130,0
0,31,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient-Party,130,0
0,7,2017-05-18,0,1,0,0,E,E,2,No Deposit,Transient-Party,215,0
0,55,2017-05-16,0,3,0,0,A,A,0,No Deposit,Transient,144,1
0,31,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient-Party,130,0
0,31,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient-Party,130,0
0,92,2017-05-17,0,2,0,0,A,A,0,No Deposit,Transient,164.7,0
0,91,2017-05-18,0,1,0,0,A,A,0,No Deposit,Transient,89.1,0
0,150,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient,89.1,0
0,65,2017-05-15,1,3,0,0,A,A,0,No Deposit,Transient,162,0
0,34,2017-05-16,0,3,0,0,A,A,0,No Deposit,Transient-Party,130,0
0,177,2017-05-16,0,3,0,0,A,A,0,No Deposit,Transient,125.1,2
0,38,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient,180,1
0,99,2017-05-14,2,3,0,0,A,A,0,No Deposit,Transient,135,3
0,75,2017-05-16,0,3,0,0,A,B,0,No Deposit,Transient,126,0
0,12,2017-05-15,1,3,0,0,D,D,1,No Deposit,Transient,170,3
0,116,2017-05-15,1,3,0,0,E,E,0,No Deposit,Transient,175.5,2
0,82,2017-05-16,0,3,0,0,A,A,0,No Deposit,Transient,135,0
0,33,2017-05-16,0,3,0,0,E,E,0,No Deposit,Transient,244,0
0,12,2017-05-07,4,8,0,0,D,D,0,No Deposit,Transient,146,1
0,75,2017-05-16,0,3,0,0,A,A,0,No Deposit,Transient,126,0
0,128,2017-05-19,0,1,0,0,A,A,0,No Deposit,Transient,126,1
0,394,2017-05-16,0,4,0,0,A,A,4,No Deposit,Transient-Party,107,1
0,395,2017-05-17,0,3,0,0,A,A,0,No Deposit,Transient-Party,112.67,1
0,395,2017-05-17,0,3,0,0,A,A,0,No Deposit,Transient-Party,112.67,0
0,395,2017-05-17,0,3,0,0,A,A,0,No Deposit,Transient-Party,112.67,2
0,395,2017-05-17,0,3,0,0,A,A,0,No Deposit,Transient-Party,112.67,2
0,395,2017-05-17,0,3,0,0,A,A,0,No Deposit,Transient-Party,112.67,2
0,92,2017-05-17,0,3,0,0,A,B,0,No Deposit,Transient,144,1
0,91,2017-05-18,0,2,0,0,A,A,0,No Deposit,Transient,86.63,0
0,101,2017-05-13,2,5,0,0,A,A,0,No Deposit,Transient,137.57,0
0,395,2017-05-17,0,3,0,0,A,A,0,No Deposit,Transient-Party,112.67,1
0,70,2017-05-14,2,4,0,0,D,D,0,No Deposit,Transient,192,0
0,126,2017-05-18,0,2,0,0,A,D,0,No Deposit,Transient,89.1,0
0,102,2017-05-18,0,2,0,0,A,A,0,No Deposit,Transient,112.5,0
0,77,2017-05-17,0,3,0,0,D,D,0,No Deposit,Transient,148.2,0
0,172,2017-05-16,0,4,0,0,A,A,0,No Deposit,Transient,89.1,1
0,90,2017-05-17,0,3,0,0,D,D,0,No Deposit,Transient,180,0
0,84,2017-05-16,0,4,0,0,A,A,0,No Deposit,Transient,119.25,2
0,69,2017-05-16,0,4,0,0,A,A,0,No Deposit,Transient,144,1
0,9,2017-05-19,0,1,0,0,A,A,0,No Deposit,Transient,160,2
0,20,2017-05-20,2,1,0,0,A,A,1,No Deposit,Transient,0,1
0,7,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,160,1
0,90,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,135,2
0,5,2017-05-20,0,1,0,0,D,D,0,No Deposit,Transient,144.4,1
0,109,2017-05-18,0,3,0,0,A,A,1,No Deposit,Transient,130.33,0
0,63,2017-05-19,0,2,0,0,A,A,0,No Deposit,Transient,144,2
0,93,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,126,0
0,185,2017-05-18,0,3,0,0,D,D,0,No Deposit,Transient,139.2,2
0,0,2017-05-20,0,1,0,0,A,D,0,No Deposit,Transient,170,0
0,105,2017-05-18,0,3,0,0,D,D,0,No Deposit,Transient,144,2
0,20,2017-05-20,0,1,0,0,A,A,0,No Deposit,Transient,150,1
0,16,2017-05-19,0,2,0,0,D,D,0,No Deposit,Transient,230,2
0,30,2017-05-20,0,1,0,0,D,F,1,No Deposit,Transient,194,1
0,102,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,117,2
0,12,2017-05-20,0,1,0,0,D,D,0,No Deposit,Transient,165,0
0,115,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,126,2
0,115,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,126,2
0,115,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,126,2
0,115,2017-05-18,0,3,0,0,A,A,0,No Deposit,Transient,126,2
0,10,2017-05-21,1,0,0,0,D,D,1,No Deposit,Transient,170,1
0,10,2017-05-21,1,0,0,0,E,E,1,No Deposit,Transient,200,1
0,96,2017-05-20,1,1,0,0,A,A,1,No Deposit,Transient,126,0
0,51,2017-05-19,1,2,0,0,A,A,0,No Deposit,Transient,160,1
0,213,2017-05-19,1,2,0,0,A,A,1,No Deposit,Transient,99,1
0,29,2017-05-19,1,2,0,0,A,A,0,No Deposit,Transient,160,1
0,12,2017-05-20,1,1,0,0,A,A,0,No Deposit,Transient,119,1
0,108,2017-05-18,1,3,0,0,A,A,0,No Deposit,Transient,119.25,1
0,71,2017-05-20,1,1,0,0,A,A,0,No Deposit,Transient,162,0
0,28,2017-05-21,1,0,0,0,D,E,1,No Deposit,Transient,199,2
0,79,2017-05-20,1,1,0,0,F,F,0,No Deposit,Transient,270,0
0,83,2017-05-19,1,2,0,0,A,A,0,No Deposit,Transient,126,1
0,83,2017-05-19,1,2,0,0,A,A,0,No Deposit,Transient,126,1
0,122,2017-05-19,1,2,0,0,A,A,0,No Deposit,Transient,126,1
0,6,2017-05-21,1,0,0,0,A,A,1,No Deposit,Transient,140,1
0,0,2017-05-21,1,0,0,0,E,E,1,No Deposit,Transient,0,0
0,114,2017-05-19,1,2,0,0,D,D,0,No Deposit,Transient,153,3
0,13,2017-05-22,1,0,0,0,D,G,0,No Deposit,Transient,125.4,1
0,121,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient,117,1
0,22,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient,98.8,1
0,121,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient,117,1
0,94,2017-05-18,2,3,0,0,A,A,0,No Deposit,Transient,120.6,1
0,62,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient,144,2
0,59,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient,144,1
0,75,2017-05-22,1,0,0,0,A,A,0,No Deposit,Transient,162,0
0,75,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient-Party,112.67,1
0,203,2017-05-19,2,2,0,0,D,D,0,No Deposit,Transient,101.38,1
0,172,2017-05-19,2,2,0,0,D,D,0,No Deposit,Transient,139.5,3
0,186,2017-05-20,2,1,0,0,D,D,0,No Deposit,Transient,139.5,1
0,75,2017-05-20,2,1,0,0,A,A,1,No Deposit,Transient-Party,91.33,0
0,60,2017-05-20,2,1,0,0,A,A,0,No Deposit,Transient,171,2
0,4,2017-05-21,2,0,0,0,E,E,0,No Deposit,Transient,193.5,0
0,24,2017-05-22,1,0,0,0,A,A,2,No Deposit,Transient,120,1
0,171,2017-05-19,2,3,0,0,D,D,0,No Deposit,Transient,139.5,2
0,183,2017-05-19,2,3,0,0,A,A,0,No Deposit,Transient,139.5,2
0,18,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,66,2017-05-21,2,1,0,0,A,A,0,No Deposit,Transient,144,2
0,1,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,18,2017-05-22,1,1,0,0,D,D,1,No Deposit,Transient-Party,165,0
0,12,2017-05-23,0,1,0,0,A,A,0,No Deposit,Transient,110,1
0,11,2017-05-22,1,1,0,0,F,F,0,No Deposit,Transient-Party,235,2
0,260,2017-05-21,2,1,0,0,A,A,0,No Deposit,Transient,147.9,1
0,11,2017-05-23,0,1,0,0,A,A,0,No Deposit,Transient,104,0
0,11,2017-05-23,0,1,0,0,A,A,0,No Deposit,Transient,104,0
0,117,2017-05-20,2,2,0,0,D,D,0,No Deposit,Transient,171,1
0,15,2017-05-23,0,1,0,0,A,A,0,No Deposit,Transient,130,1
0,0,2017-05-23,0,1,0,0,A,A,0,No Deposit,Transient,160,0
0,18,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,97,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient,101.25,0
0,47,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient,160,3
0,18,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,71,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient,162,1
0,18,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,18,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,175,2017-05-21,2,1,0,0,D,D,0,No Deposit,Transient,148.5,2
0,64,2017-05-21,2,1,0,0,A,A,0,No Deposit,Transient,162,1
0,187,2017-05-21,2,1,0,0,A,A,0,No Deposit,Transient,159.9,3
0,90,2017-05-21,2,1,0,0,A,A,0,No Deposit,Transient,117,1
0,90,2017-05-21,2,1,0,0,A,A,0,No Deposit,Transient,117,0
0,93,2017-05-21,2,1,0,0,A,A,1,No Deposit,Transient,153,2
0,93,2017-05-23,0,1,0,0,A,D,0,No Deposit,Transient,79.2,1
0,18,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient-Party,120,1
0,22,2017-05-22,1,1,0,0,A,A,0,No Deposit,Transient,104,1
0,16,2017-05-23,0,2,0,0,D,D,0,No Deposit,Transient,160,2
0,0,2017-05-23,0,2,0,0,D,D,0,No Deposit,Transient,234.5,2
0,18,2017-05-21,2,2,0,0,A,B,0,No Deposit,Transient,126,1
0,24,2017-05-21,2,2,0,0,D,D,0,No Deposit,Transient,119.9,0
0,42,2017-05-21,2,2,0,0,A,A,0,No Deposit,Transient,160,1
0,13,2017-05-24,0,1,0,0,A,A,0,No Deposit,Transient-Party,150,1
0,13,2017-05-24,0,1,0,0,A,A,0,No Deposit,Transient-Party,160,2
0,7,2017-06-06,0,3,0,2,D,D,2,No Deposit,Transient,75,2
0,0,2017-07-03,1,1,0,5,A,A,2,No Deposit,Transient,75,2
0,53,2017-05-22,1,2,0,0,D,D,0,No Deposit,Transient,151.07,0
0,12,2017-05-20,2,3,0,0,D,D,0,No Deposit,Transient,166,1
0,91,2017-05-22,1,2,0,0,D,D,0,No Deposit,Transient,139.5,0
0,138,2017-05-23,0,2,0,0,A,A,0,No Deposit,Transient,108,0
0,13,2017-05-23,0,2,0,0,D,D,0,No Deposit,Transient,209,1
0,23,2017-05-21,2,2,0,0,A,A,0,No Deposit,Transient,130.5,0
0,19,2017-05-23,0,2,0,0,A,A,0,No Deposit,Transient,116,1
0,102,2017-05-21,2,2,0,0,A,A,0,No Deposit,Transient,137.25,2
0,1,2017-05-24,0,1,0,0,A,A,1,No Deposit,Transient,160,0
0,31,2017-05-22,1,2,0,0,D,D,1,No Deposit,Transient,144.4,1
0,115,2017-05-20,2,3,0,0,A,D,0,No Deposit,Transient,85,0
0,15,2017-05-25,0,3,0,0,A,D,1,No Deposit,Transient,12,2
0,1,2017-05-24,0,1,0,0,A,A,0,No Deposit,Transient,160,2
0,10,2017-05-22,1,2,0,0,D,D,1,No Deposit,Transient,201.33,1
0,1,2017-05-24,0,1,0,0,A,A,0,No Deposit,Transient,170,1
0,14,2017-05-24,0,2,0,0,D,D,0,No Deposit,Transient,157.5,0
0,13,2017-05-25,0,1,0,0,A,B,0,No Deposit,Transient,170,0
0,225,2017-05-22,1,3,0,0,A,A,0,No Deposit,Transient,82.47,1
0,208,2017-05-24,0,2,0,0,A,A,1,No Deposit,Transient-Party,91.5,0
0,19,2017-05-25,0,1,0,0,D,E,0,No Deposit,Transient,190,1
0,208,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient-Party,114.4,0
0,208,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient-Party,114.4,0
0,208,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient-Party,114.4,0
0,208,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient-Party,114.4,0
0,208,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient-Party,114.4,0
0,208,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient-Party,114.4,0
0,10,2017-05-24,0,2,0,0,A,A,1,No Deposit,Transient,170,1
0,33,2017-05-22,1,3,0,0,A,A,0,No Deposit,Transient,158,0
0,124,2017-05-20,2,4,0,0,A,A,0,No Deposit,Transient,126,1
0,126,2017-05-21,2,3,0,0,D,D,0,No Deposit,Transient,136.8,2
0,0,2017-05-22,1,3,0,0,D,D,0,No Deposit,Transient,171,0
0,28,2017-05-24,0,2,0,0,A,A,0,No Deposit,Transient,160,0
0,72,2017-05-22,1,3,0,0,D,D,0,No Deposit,Transient,136.8,0
0,23,2017-05-26,0,1,0,0,A,A,0,No Deposit,Transient,137,0
0,30,2017-05-26,0,1,0,0,A,A,0,No Deposit,Transient,160,1
0,0,2017-05-26,0,1,0,0,A,A,0,No Deposit,Transient,118.08,0
0,232,2017-05-24,0,3,0,0,D,D,1,No Deposit,Transient,157.5,0
0,14,2017-05-25,0,2,0,0,A,A,0,No Deposit,Transient,180,1
0,146,2017-05-24,0,3,0,0,F,F,0,No Deposit,Transient,178.5,2
0,289,2017-05-24,0,3,0,0,D,D,0,No Deposit,Transient,123.3,1
0,289,2017-05-24,0,3,0,0,D,D,0,No Deposit,Transient,123.3,1
0,139,2017-05-24,0,3,0,0,A,A,0,No Deposit,Transient,128,1
0,208,2017-05-24,0,3,0,0,A,A,2,No Deposit,Transient,85.5,0
0,68,2017-05-24,0,3,0,0,E,E,0,No Deposit,Transient,234,1
0,89,2017-05-23,0,4,0,0,A,A,0,No Deposit,Transient,144,2
0,16,2017-05-26,0,1,0,0,A,A,0,No Deposit,Transient,160,2
0,146,2017-05-25,0,3,0,0,F,F,1,No Deposit,Transient,198,0
0,35,2017-05-25,0,3,0,0,G,G,1,No Deposit,Transient,335,0
0,116,2017-05-27,0,1,0,0,A,A,0,No Deposit,Transient,126,0
